date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
3/15/2020 17:35,westminsterpa,,0,7,16,"The changes and uncertainty in our lives as a result of COVID-19 can be difficult to deal with. Here’s a great resource if you’re feeling anxious about what’s happening. And remember, you may not be on campus, but we’re still here if you need us. https://afsp.org/taking-care-of-your-mental-health-in-the-face-of-uncertainty/ …",,,,1.23924E+18,https://twitter.com/westminsterpa/status/1239243947672850433
3/15/2020 17:34,royleen_radrz,jaydizzlekinda2,1,1,1,What a nice boss 16yr is with my Momma right now helping her get a few things (normal things) I gave her these instructions: Wipe EVERY cart down no matter the store Do NOT get in conflict w/anyone grandma w/get anxiety/anxious Politely do not allow folks to talk to ur grandma pic.twitter.com/2wV2ZtmqlO,,,,1.23924E+18,https://twitter.com/royleen_radrz/status/1239243633087229953
3/15/2020 17:34,janjowen,Carollyn60,1,0,2,We were supposed to have friends over today but we cancelled. I am even anxious having my dad with us because we still have to get out for work.,,,,1.23924E+18,https://twitter.com/janjowen/status/1239243497594654721
3/15/2020 17:32,Taya_lynn4,,0,0,11,Anxious? Pray. Worried? Pray. Scared? Pray. Happy? Pray. Talk to God my friends. Happy national prayer day,,,,1.23924E+18,https://twitter.com/Taya_lynn4/status/1239242979182661632
3/15/2020 17:27,dennispastorizo,SocialRosy,1,0,0,"I'm even starting to get anxious (people are probably saying, ""As you should be"") pero no se ni que mas decir al respecto. Change the subject! U doing Sunday Funday brunch, girl? Lol",,,,1.23924E+18,https://twitter.com/dennispastorizo/status/1239241767569874944
7/28/2020 20:47,GamesRedDeer,,27,172,426,PLAY & Let The Fun Begin Like + RT + Click https://www.reddeergames.com Did You see it? pic.twitter.com/45a6EF3ixr,,,,1.28821E+18,https://twitter.com/GamesRedDeer/status/1288214494167158784
3/15/2020 17:18,TheRunningMonk,NateSilver538,0,0,4,I can do both. I know I am not reproach. But I get anxious when people make selfish or dumb decisions that affect the most vulnerable. #EnneagramOnehttps://twitter.com/NateSilver538/status/1239043276965130242 …,,,#EnneagramOnehttps,1.23924E+18,https://twitter.com/TheRunningMonk/status/1239239628001095681
3/15/2020 17:18,sarahdvojack,lspicerart,1,0,1,You’ve got it in your family!!! That is understandable. Thinking of my mom and uncle are the two things keeping me anxious.,,,,1.23924E+18,https://twitter.com/sarahdvojack/status/1239239473147392003
3/15/2020 17:13,courtxtayler,,0,3,13,I am not anxious. I am not afraid. because I am his.,,,,1.23924E+18,https://twitter.com/courtxtayler/status/1239238203128889345
3/15/2020 17:08,jeeeeelly_,,0,0,0,I HATE HATE HATE being late. Like holy it makes me so anxious,,,,1.23924E+18,https://twitter.com/jeeeeelly_/status/1239237101603786752
3/15/2020 17:07,MiamiBK,,0,1,2,You are invited to tune into today’s #WorldPeaceMeditation LIVE from #miami 6:30pm onwards (EST) SUNDAY March15 Click here to join http://Facebook.com/MiamiBKMeditation/ … ... .... Calming & Comforting myself and an anxious world .... #BKMeditation #LetsMeditate #SpreadingPeacepic.twitter.com/Q5qldDYTzL,,,#WorldPeaceMeditation #miami #BKMeditation #LetsMeditate #SpreadingPeacepic,1.23924E+18,https://twitter.com/MiamiBK/status/1239236866458730503
3/15/2020 17:01,stevencbradley,MzAmericanPie,0,0,1,"I wasn't really anxious. I was angry. In my early 30's, so I rode my bike to work, which was good. I blamed the entire scenario on our bad past /present (at the time) decisions re: fossil fuels. Turns out I was right. You can't depend on hostile foreigners for vital goods.",,,,1.23924E+18,https://twitter.com/stevencbradley/status/1239235205468237827
3/15/2020 16:48,LJthaFiasc0,,0,0,7,We should be anxious about seeding and region right now. This is the worst selection Sunday since 2016 & 2018,,,,1.23923E+18,https://twitter.com/LJthaFiasc0/status/1239231958934335488
3/15/2020 16:47,supermanzer,,0,0,0,"@yogawithadriene I just wanted to say I appreciate the care and time your workouts allow for calming practice. I started this morning with breakfast and the news, getting more and more anxious, but Home - Day 16 has me relaxed and ready to think critically without panic",,@yogawithadriene,,1.23923E+18,https://twitter.com/supermanzer/status/1239231685276741634
3/15/2020 16:44,mcastimovies,ajhan,1,0,2,I’m watching this now and it is making me more anxious.,,,,1.23923E+18,https://twitter.com/mcastimovies/status/1239231045146497024
3/15/2020 16:40,lukerage161,,0,0,0,i’m really getting so anxious about this,,,,1.23923E+18,https://twitter.com/lukerage161/status/1239230016971575296
3/15/2020 16:38,davidbrower,,0,4,6,What’s been winning the internet this weekend? That video of people singing and jamming together from their balconies; music makers and making music brings joy and heals the spirit in anxious times. Join @PineConeNC and support #NCMusic and art here:https://vaeraleigh.org/artist-relief-fund …,,@PineConeNC,#NCMusic,1.23923E+18,https://twitter.com/davidbrower/status/1239229409044975620
3/15/2020 16:35,Y0UD0NTKNOW,,0,0,1,i’m watching contagion right now and am so anxious my heart feels like its about to explode so please protect your mental health,,,,1.23923E+18,https://twitter.com/Y0UD0NTKNOW/status/1239228832298737665
3/15/2020 16:35,Y0UD0NTKNOW,,1,1,3,hey twitter if youre anxious abt coronavirus dont watch movies about pandemics/epidemics,,,,1.23923E+18,https://twitter.com/Y0UD0NTKNOW/status/1239228830902030337
3/15/2020 16:34,rbrandt26,espn,0,0,0,This makes me so anxious! Go Baby! https://twitter.com/espn/status/1238939339155005441 …,,,,1.23923E+18,https://twitter.com/rbrandt26/status/1239228554308661254
3/15/2020 16:34,johnnyflowers_,,0,0,2,"Yesterday: Eager and excited to take a shower Today: Anxious and avoiding to take a shower Anxiety, man pic.twitter.com/yUcS7YOX05",,,,1.23923E+18,https://twitter.com/johnnyflowers_/status/1239228449065177089
3/15/2020 16:30,burrito_beach07,,0,0,7,I know that I shouldn’t be drinking coffee because it still finals and it’ll just make me super anxious BUT this morning my dad was like have a cup of coffee and I was like ah yes,,,,1.23923E+18,https://twitter.com/burrito_beach07/status/1239227544844398592
3/15/2020 16:30,trulyb1,CoachFedULM,0,0,1,"Great word! for nothing be anxious, but in everything by prayer, and by supplication, with thanksgiving, let your requests be made known unto God; Phil 4:6",,,,1.23923E+18,https://twitter.com/trulyb1/status/1239227526968414210
3/15/2020 16:30,jgumbel,,0,0,1,"We’re in an anxious time. As we’re going through a Lenten study of mortality, I’m continually struck by the and of things. Grief AND hope. Anxiety AND peace. The reality of death AND it is not our… https://www.instagram.com/p/B9wtPTOF_3X/?igshid=104d8mjps9fw8 …",,,,1.23923E+18,https://twitter.com/jgumbel/status/1239227446651531264
3/15/2020 16:29,theletturj,,1,0,5,i’m on my last roll of toilet paper and there’s none to be found within a 30 mile radius you psychopathic hoarders are really having me anxious about taking a shit,,,,1.23923E+18,https://twitter.com/theletturj/status/1239227251406839811
3/15/2020 16:26,DocNaismith,,2,1,12,Anxiety is really doing a job on me. Feeling anxious 24-7 sucks a lot.,,,,1.23923E+18,https://twitter.com/DocNaismith/status/1239226523816787970
7/28/2020 20:47,GamesRedDeer,,27,172,426,PLAY & Let The Fun Begin Like + RT + Click https://www.reddeergames.com Did You see it? pic.twitter.com/45a6EF3ixr,,,,1.28821E+18,https://twitter.com/GamesRedDeer/status/1288214494167158784
3/15/2020 16:24,pha56,ShannonBream,0,0,0,I was thinking the same this morning. There are certain times it just feels right to worship together. Praying that this anxious time will come to a quick resolution,,,,1.23923E+18,https://twitter.com/pha56/status/1239226049793110016
3/15/2020 16:20,julienotwicz,,0,0,0,"The city has been anxious during the pandemic. We have to thank The Leif Bar for hosting us & @thejerryfarley for doing the sound for our St. Patrick’s Day show. Please stay safe, help your neighbors in need, show compassion ~ much love from your friends in Brewster Moonface pic.twitter.com/ve5tDUOPSZ",,@thejerryfarley,,1.23922E+18,https://twitter.com/julienotwicz/status/1239224897727012873
3/15/2020 16:01,mmurphyBES,StaffPodcast,1,1,4,"Calming words in anxious times. Thanks y’all for being there for your students, staff and community. #HumbleServant #EducationNeverDies https://twitter.com/StaffPodcast/status/1238671788701298688 …",,,#HumbleServant #EducationNeverDies,1.23922E+18,https://twitter.com/mmurphyBES/status/1239220261456687106
3/15/2020 15:59,yoMallory,,0,0,1,"I’ve been feeling so anxious about commuting back and forth to work, but the kids I work with make me so happy — As long as they’re showing up to learn about animals, I’ll show up to teach them.",,,,1.23922E+18,https://twitter.com/yoMallory/status/1239219645871161345
3/15/2020 15:55,BenryNews,,1,0,0,. @GovTimWalz on anxious shoppers: - Be aware of your neighbors who can’t stock up and only need/can afford essentials pic.twitter.com/c9rfNLpVPf,,@GovTimWalz,,1.23922E+18,https://twitter.com/BenryNews/status/1239218635819884545
3/15/2020 15:50,AndrewHain1,,0,0,1,"@DaynaDevon I’m wondering why everyone is so anxious about the coronavirus than they were about the swine flu from 2009. The reason is because the swine flu killed more than 12,000 here in America while so far the coronavirus has only killed 60.",,@DaynaDevon,,1.23922E+18,https://twitter.com/AndrewHain1/status/1239217513537236994
3/15/2020 15:33,justin__5100,,0,33,74,"Dear God I ask for peace of mind. I pray that I am calm, collected and tranquil at all times today. I rest and relax in your presence. I let go of all anxious thoughts. I stop rushing and start praying. I let go and I let God. In Jesus name, Amen.",,,,1.23921E+18,https://twitter.com/justin__5100/status/1239213257505689600
3/15/2020 15:28,heralexandra_,thatsostelle,1,0,0,"I absolutely love making lists, especially when I’m most anxious, and my therapist really encourages it even for small tasks. I hope you have a lovely Sunday",,,,1.23921E+18,https://twitter.com/heralexandra_/status/1239212003010502656
3/15/2020 15:27,SocialMouseTV,bradchristian,0,0,0,I know it can be a scary time. If you are anxious or worried this morning I hope you will join us live. We would love to pray with you: https://twitter.com/bradchristian/status/1239211399538249728 …,,,,1.23921E+18,https://twitter.com/SocialMouseTV/status/1239211588894285824
3/15/2020 15:24,marylee_will,,3,0,9,"Bored at home, sad, or anxious? Send me a cute pic of yourself and I will give you a Leslie Knope-esque compliment. pic.twitter.com/SohWehirGQ",,,,1.23921E+18,https://twitter.com/marylee_will/status/1239210746912870401
3/15/2020 15:21,Phenomenologiae,MtrKDJoyce,0,0,6,Im trying to limit social media exposure. So many of my friends are hyper anxious and hysterical. Pray for all our anxieties.,,,,1.23921E+18,https://twitter.com/Phenomenologiae/status/1239210194187452418
3/15/2020 15:21,manalo_angela,,0,0,1,"At therapy... She asked me what is it that makes me anxious about everything lately, then I realized so what if my plans get cancelled... or that ppl r still trying to figure things out. Right now ... I have everything that I need. And have so much to be grateful for.",,,,1.23921E+18,https://twitter.com/manalo_angela/status/1239210117821693954
3/15/2020 15:15,liltaii_,,0,6,11,"Philippians 4:6-7 says don’t be anxious about anything, but in every situation, by prayer and petition, with thanksgiving, present your requests to God and the peace of God, which transcends all understanding, will guard your hearts and your minds in Christ Jesus.",,,,1.23921E+18,https://twitter.com/liltaii_/status/1239208492843614212
3/15/2020 15:12,UnfollowKat,AC_Roald,0,0,2,I’ve been sad and anxious all day about making the trek down to GameStop to get it!!!!! (Once again- meanwhile- majority of the city is still going to work on the subway) https://twitter.com/AC_Roald/status/1239053802810085377 …,,,,1.23921E+18,https://twitter.com/UnfollowKat/status/1239207923362025472
3/15/2020 15:09,slcnewsproducer,CLENewsHound,0,0,2,"I’m on time out this weekend, but I know what’s coming in a few hours. I am anxious & scared. https://twitter.com/CLENewsHound/status/1239206280545349632 …",,,,1.23921E+18,https://twitter.com/slcnewsproducer/status/1239207122534928384
3/15/2020 15:03,Mike_McGinley,,0,0,1,Lots of people are afraid and anxious right now it seems. Hoping for peace and comfort as we keep navigating the situation and hearing the updates. #CoronaVirus,,,#CoronaVirus,1.23921E+18,https://twitter.com/Mike_McGinley/status/1239205495971471365
3/15/2020 14:58,GregoryHStrong,,0,0,0,"I went out to a local eatery last night with friends. The new rule is 50% of available seating and using social distancing. They didn't do this. I was anxious about staying. But we stayed. I'm praying. These feelings are hard af to deal with, especially when others like, nbd.",,,,1.2392E+18,https://twitter.com/GregoryHStrong/status/1239204382140510209
3/15/2020 14:51,jackmonell,,2,19,80,"#wssu students returning 2 NC, please don’t hesitate 2 reach out if you’re feeling anxious on the transition online. Also, be mindful, some of us are more technically savvy than others, so please be patient. #JusticeStudies majors, stay tuned to #canvas and #remind for updates.",,,#wssu #JusticeStudies #canvas #remind,1.2392E+18,https://twitter.com/jackmonell/status/1239202635279929345
3/15/2020 14:48,kellieRN71,,0,0,2,"Remember this friends! Everyone is feeling a little uncertain, frightened, and anxious. They may not outwardly express it. Be kind to each other and yourselves. @MissioMusic @missiomafia @grandsonpic.twitter.com/wWTwlA2vhR",,@MissioMusic @missiomafia @grandsonpic,,1.2392E+18,https://twitter.com/kellieRN71/status/1239201937964314624
3/15/2020 14:46,CurtisinCle,,0,0,1,This my last day waiting on tables for at least a week thank goodness. I’m too anxious for this,,,,1.2392E+18,https://twitter.com/CurtisinCle/status/1239201356856033280
8/8/2020 15:30,VOANoticias,,0,2,9,"Betty Gabriela Rodríguez tiene como causa buscar oportunidades de desarrollo con equidad. Betty, una joven venezolana radicada en Washington DC., es la creadora de Amazona Foundation, organización enfocada en la labor social. #Venezuela360 https://bit.ly/2EZDu8B #VOANoticiaspic.twitter.com/b86Ej8yEbF",,,#Venezuela360 #VOANoticiaspic,1.29212E+18,https://twitter.com/VOANoticias/status/1292120885613039621
3/15/2020 14:46,catladygabbi,,0,0,0,This place makes me so anxious.. I hate it,,,,1.2392E+18,https://twitter.com/catladygabbi/status/1239201244754980864
3/15/2020 14:43,_absmith92,,0,0,0,I’m getting so anxious watching the news. I’m almost positive schools are closing my daughter was sent home with a blizzard bag. And there is no sign of a motha fucking blizzard!,,,,1.2392E+18,https://twitter.com/_absmith92/status/1239200559284051968
3/15/2020 14:43,pattyesque,,1,1,1,"If you’re feeling anxious, may I recommend the Instagram account of the one and only Manggo: https://instagram.com/bo_mang_co?igshid=14n0ltf9piran …",,,,1.2392E+18,https://twitter.com/pattyesque/status/1239200460038438918
3/15/2020 14:39,brandoncooper_0,,0,0,2,"Could be felt by all of us. Being overwhelmed or anxious by COVID-19 is 100% understanderable, but purposely ignoring its potential impacts on everybody is not.",,,,1.2392E+18,https://twitter.com/brandoncooper_0/status/1239199587258241024
3/15/2020 14:33,HoggStanDan,,4,0,8,MY MOTHER IS IN ATLANTIC CITY RIGHT NOW PUTTING HER BARE HANDS ON SLOT MACHINES AND VIDEO POKER!!!!!! LAWD HELP ME I AM AN ANXIOUS WRECK!!!,,,,1.2392E+18,https://twitter.com/HoggStanDan/status/1239198015514083328
3/15/2020 14:30,morereview,Scavino45,0,0,0,I missed this and just saw it on twitter so I wanted to share in case you may have missed it yesterday. So many are anxious during this time. https://twitter.com/Scavino45/status/1239036361929379841 …,,,,1.2392E+18,https://twitter.com/morereview/status/1239197366319710211
3/15/2020 14:25,tracyrenee70,,1,2,14,I'm trying to maintain a cool head. Parents are emailing me. A few have said they will not be sending their children tomorrow. I stand with them. I have a family too & extremely anxious about their safety.,,,,1.2392E+18,https://twitter.com/tracyrenee70/status/1239196006408994817
3/15/2020 14:22,panthro26,,3,0,0,Fuck wwe should just say whether or not wrestlemania is gonna go on or not I’m an anxious wreck fuuuuuck,,,,1.2392E+18,https://twitter.com/panthro26/status/1239195268597325825
3/15/2020 14:19,claydrake,,0,1,5,Philippians 4:6-7 Be anxious about nothing But in all things with prayer and supplication with acts of thanksgiving let your petitions be made known to God and so shall the peace of God which exceeds all understanding guard your hearts and minds in Christ Jesus.,,,,1.23919E+18,https://twitter.com/claydrake/status/1239194629272039424
3/15/2020 14:17,mpgladstone13,AdamSchefter,0,0,0,"The rank and file had reason to be anxious about a potential strike. But it feels like the players gave up a lot here. And if we’re gonna play an extra game, give me lots of neutral-site battles (i.e. Eagles-Steelers at Penn State). https://twitter.com/AdamSchefter/status/1239192439375761408 …",,,,1.23919E+18,https://twitter.com/mpgladstone13/status/1239193909428920320
3/15/2020 14:16,beamteamtn,,1,0,2,"and perhaps unable to return home. Pray for families who are juggling working from home and kids at home. Pray for hourly and contract employees who suffer greatly during times like these. Pray for our small businesses and restaurants. Pray for those who are alone, anxious or",,,,1.23919E+18,https://twitter.com/beamteamtn/status/1239193809759715328
3/15/2020 14:07,JenSisak,,0,0,3,"With our lives changing hour by hour, Benji gave us some powerful words to reflect on this morning ...Calm versus Fear. Being Anxious for Nothing. If you need some renewal and grounding check out New Hope Church Online @newhopemovement",,@newhopemovement,,1.23919E+18,https://twitter.com/JenSisak/status/1239191487465902080
3/15/2020 14:00,noneck,,4,0,64,"this morning, i've been caffeinating & listening to @NPRWeekend's @lourdesgnavarro. what a role model for empathetic news. she's not holding back on saying it is ok to be anxious, stressed, or scared.",,@NPRWeekend @lourdesgnavarro,,1.23919E+18,https://twitter.com/noneck/status/1239189834549395458
3/15/2020 13:57,jtownsendiv,ZeldaUniverse,0,0,0,Zelda’s lullaby is probably my favorite in the sense it’s so calming. But the music that plays when you face a guardian in botw gives me chills and makes me so anxious lmao https://twitter.com/ZeldaUniverse/status/1239037840236916738 …,,,,1.23919E+18,https://twitter.com/jtownsendiv/status/1239188986813390848
3/15/2020 13:42,BLisk44,,0,2,1,"To those who are anxious about Covid19, watch this amazing message from @_DavidChadwick beginning at 11am est Might make you feel more calm in your heart https://mohc.online.church/",,@_DavidChadwick,,1.23919E+18,https://twitter.com/BLisk44/status/1239185252469399552
3/15/2020 13:42,bearoline08,jaquez_dani,1,1,4,"“Therefore, I say unto you be not anxious for your life,what ye shall eat, or what ye shall drink; for your Heavenly Father knoweth that ye have need of all these things. But seek ye first kingdom, and his righteousness and all this things shall be added unto you” https://twitter.com/jaquez_dani/status/1238838339748401153 …",,,,1.23919E+18,https://twitter.com/bearoline08/status/1239185170256793607
3/15/2020 13:33,johnlinkWU,,0,0,0,A positive reminder to share care to yourself and others during these anxious times. @stacie_swift @Webster University https://www.instagram.com/p/B9wZB32DBwo/?igshid=18usn6vyaoptu …,,@stacie_swift @Webster,,1.23918E+18,https://twitter.com/johnlinkWU/status/1239182965462069249
3/15/2020 13:32,Marinadelrey_x,,0,0,0,I just got very anxious out of nowhere. Omg.,,,,1.23918E+18,https://twitter.com/Marinadelrey_x/status/1239182665850540033
3/15/2020 13:27,TorScots,RickBonnette1,1,0,1,I have greatly enjoyed reading your tweets during these anxious times. Keep up the great leadership Mr. Mayor.,,,,1.23918E+18,https://twitter.com/TorScots/status/1239181419248783362
3/15/2020 13:24,jjjacks17,,1,4,10,The lamest thing about this coronavirus situation is the people who insist on blaming the “media” somehow. Nobody is freaking and buying 200 rolls of toilet paper out because some guy on tv told them to. People are anxious because all of our distractions have been put on hold,,,,1.23918E+18,https://twitter.com/jjjacks17/status/1239180614064050179
7/28/2020 20:47,GamesRedDeer,,27,172,426,PLAY & Let The Fun Begin Like + RT + Click https://www.reddeergames.com Did You see it? pic.twitter.com/45a6EF3ixr,,,,1.28821E+18,https://twitter.com/GamesRedDeer/status/1288214494167158784
3/15/2020 13:19,ScottWalker,,17,54,273,"Do not be anxious about anything, but in every situation, by prayer and petition, with thanksgiving, present your requests to God. Philippians 4:6",,,,1.23918E+18,https://twitter.com/ScottWalker/status/1239179440665567233
3/15/2020 13:09,nocturnalbones,,4,4,27,This is how anxious I am today pic.twitter.com/i1vZaHy2pM,,,,1.23918E+18,https://twitter.com/nocturnalbones/status/1239176918609678338
3/15/2020 13:07,DCampbellAllen,bellabasilicata,1,0,0,I am anxious to see your self portrait come along. Will you be working on it?,,,,1.23918E+18,https://twitter.com/DCampbellAllen/status/1239176454568542209
3/15/2020 13:04,SarahJKLightner,KatiePekel,0,0,1,I'm anxious to see what @GovTimWalz says at 10am.,,@GovTimWalz,,1.23918E+18,https://twitter.com/SarahJKLightner/status/1239175680585277440
3/15/2020 13:02,fueledbyandy,,0,0,1,was feeling anxious rn at work then misery business came on,,,,1.23918E+18,https://twitter.com/fueledbyandy/status/1239175187746021377
3/15/2020 13:00,JasmineVilla,JedediahBila,0,0,0,I understand. I’m pregnant AND immunocompromised - this whole thing has me feeling so incredibly anxious.,,,,1.23917E+18,https://twitter.com/JasmineVilla/status/1239174642268602369
3/15/2020 12:47,kimrwilkins,kimrwilkins,0,0,1,Thanks @SouthwestAir for the immediate response to tweet yesterday. You helped this mama in anxious times. Wish I could say same about @AmericanAir from whom I have heard not one peep. I’m not special but this is frustrating enough without having to worry about losing more $$$!https://twitter.com/kimrwilkins/status/1238800612864778241 …,,@SouthwestAir @AmericanAir,,1.23917E+18,https://twitter.com/kimrwilkins/status/1239171431742803971
3/15/2020 12:46,evesuzanne,,4,3,57,Spring has arrived in Little Rock. Thank you all for sympathizing with my anxious coronavirus thoughts yesterday. I went for a walk with my dog. Didn’t see anyone within 10 feet #SocialDistancingpic.twitter.com/9eSXbBb9aj,,,#SocialDistancingpic,1.23917E+18,https://twitter.com/evesuzanne/status/1239171056956563459
3/15/2020 12:46,frankingeneral,,1,0,6,"I think my seasonal allergies are acting up, but everytime I sniffle I get an anxious feeling like I'm in a zombie movie and showing the early signs of having been infected.",,,,1.23917E+18,https://twitter.com/frankingeneral/status/1239171053601148931
3/15/2020 12:43,kingoftheswipe,,0,0,0,"Today is my last day of work for who knows how long, due to the national emergency, and I’m anxious af about how ima pay these bills and take care of my child. Uncertainty blows. #COVIDー19 #stayhome",,,#COVIDー19 #stayhome,1.23917E+18,https://twitter.com/kingoftheswipe/status/1239170408412327936
3/15/2020 12:33,_SayRuhh,,0,0,0,I hate waking up anxious for no reason,,,,1.23917E+18,https://twitter.com/_SayRuhh/status/1239167811139878912
3/15/2020 12:23,teachkiwi,DRbouchey,0,0,4,"Shameful that they did this now. The teachers moving to #remotelearning are anxious. It maligns the work of #onlinelearning programs that are quality and it serves no purpose to support the present situation for any educator, parent, or student.https://twitter.com/DRbouchey/status/1238914042959446021 …",,,#remotelearning #onlinelearning,1.23917E+18,https://twitter.com/teachkiwi/status/1239165209446617089
3/15/2020 12:21,Hungryghoast,fugenosis,1,0,0,Very anxious and nervous,,,,1.23916E+18,https://twitter.com/Hungryghoast/status/1239164859100606465
3/15/2020 12:16,smwgilbert,,5,4,35,"Good morning friends! How is everyone this morning? I want you to know that we are all in this together (don’t forget #SocialDistancing). If you are feeling anxious or overwhelmed, @DistressCentreO is available to chat. #COVIDー19",,@DistressCentreO,#SocialDistancing #COVIDー19,1.23916E+18,https://twitter.com/smwgilbert/status/1239163564377739264
3/15/2020 11:47,emmerz08,jackdierks,0,0,1,I can only watch the last 7 minutes. I STILL GET ANXIOUS,,,,1.23916E+18,https://twitter.com/emmerz08/status/1239156278452248576
3/15/2020 11:38,GlizzyMcGuire__,,0,0,0,"Getting anxious cause I want to sleep, but also anxious cause I don’t want to sleep cause that’s just a whole other journey in itself",,,,1.23915E+18,https://twitter.com/GlizzyMcGuire__/status/1239153923350380544
3/15/2020 11:07,OGkevingill,,7,15,73,"I wanted to beam out love and support to everyone that is hurting, anxious, uncertain, stressed out, or overall just feeling the weight of the world on your shoulders. “When life’s not fair, true friends will always be there” Let’s help lift each other up.",,,,1.23915E+18,https://twitter.com/OGkevingill/status/1239146290165866496
3/15/2020 11:02,anafalz,RevSarahLocke,0,0,2,"There is value in worshipping with your usual congregation though. During stressful and anxious times it is healthier to share the experience with those you know and trust. That is your community, not the larger church.",,,,1.23914E+18,https://twitter.com/anafalz/status/1239144879701274624
3/15/2020 10:41,Go_Taylor,strombo,1,4,34,"Not a bad idea #Ottawa retailers. While we all should take a moment to be calm and simply follow the @ottawahealth advice,we have vulnerable neighbours that could be better protected (and less anxious) by this from @strombo @loblawson @FarmBoyhttps://twitter.com/strombo/status/1239060578074677248 …",,@ottawahealth @strombo @loblawson @FarmBoyhttps,#Ottawa,1.23914E+18,https://twitter.com/Go_Taylor/status/1239139573986459649
3/15/2020 10:33,brianbloye,,0,9,47,"“Do not be anxious about anything, but in every situation, by prayer and petition, with thanksgiving, present your requests to God. And the peace of God, which transcends all understanding, will guard your hearts and your minds in Christ Jesus.” Philippians 4:6-7",,,,1.23914E+18,https://twitter.com/brianbloye/status/1239137622980800512
7/28/2020 20:47,GamesRedDeer,,27,172,426,PLAY & Let The Fun Begin Like + RT + Click https://www.reddeergames.com Did You see it? pic.twitter.com/45a6EF3ixr,,,,1.28821E+18,https://twitter.com/GamesRedDeer/status/1288214494167158784
3/15/2020 7:55,storytiming,storytiming,0,0,3,"Ok, I think I’ve worked out a lot of my anxiety. & duh, the chaos is happening at T5 not T3. I think I’m mostly just feeling powerless & anxious. She is not in that terrifying image. I’m so sorry for my neighbors near and far who are legit going thru this. https://twitter.com/storytiming/status/1239040017978310657 …",,,,1.2391E+18,https://twitter.com/storytiming/status/1239097889223323649
3/15/2020 7:38,LizzyMcGrevy,,3,0,6,There are 5 small footprints in the snow in our backyard that start in the middle of the yard and end near our door. So I’ve got that to be anxious about now. pic.twitter.com/WEoRiG7bqM,,,,1.23909E+18,https://twitter.com/LizzyMcGrevy/status/1239093480879722496
3/15/2020 6:54,caitchock,Coene_Arts,1,0,0,"I draw/cartoon when I’m hella anxious and it helps. Maybe just doing something like that before bed and turning off news/Social media an hour before? I struggle too, hang in there!",,,,1.23908E+18,https://twitter.com/caitchock/status/1239082550426890242
3/15/2020 6:27,limonpepina,,0,0,0,I could drown in the sea of my own anxious thoughts and I’m thankful for every person who ever threw me lifesaver,,,,1.23908E+18,https://twitter.com/limonpepina/status/1239075728110436352
3/15/2020 6:25,dohbriik,dohbriik,0,0,0,anxious girl probs https://twitter.com/dohbriik/status/1239075006702911488 …,,,,1.23908E+18,https://twitter.com/dohbriik/status/1239075175682932736
3/15/2020 6:05,noribee_txt,,1,0,1,im so ANXIOUS for my club training tomorrow that i cant sleep!!! so!!! I WONT!!!,,,,1.23907E+18,https://twitter.com/noribee_txt/status/1239070208981176321
3/15/2020 5:53,meliss_acevedo,,0,0,3,I’m so anxious to know if I’m having a baby niece or nephew,,,,1.23907E+18,https://twitter.com/meliss_acevedo/status/1239067124728909824
3/15/2020 5:43,TheBlondeMisfit,AhniyahGold,0,0,0,"Oh no! Well If you need anything, lmk. Hopefully he’s just anxious. But regardless I’m here",,,,1.23906E+18,https://twitter.com/TheBlondeMisfit/status/1239064748253155329
3/15/2020 5:40,lisa_ermel,,2,0,7,"Things that help me when I’m anxious: - weighted blanket - @Headspace app - low dose CBD/THC hybrid - texting bffs like @villareally - yoga, stretching - @FriendsTV - lavender oil everywhere - snuggle a dog, just get a dog",,@Headspace @villareally @FriendsTV,,1.23906E+18,https://twitter.com/lisa_ermel/status/1239063836226805760
3/15/2020 5:37,SeanxTyler,,0,0,5,"I am tired of being anxious looking at posts about coronavirus, so I decided instead to get angry looking at posts about Joe Biden.",,,,1.23906E+18,https://twitter.com/SeanxTyler/status/1239063173766012928
3/15/2020 5:31,TamerKattan,,2,2,44,"I’m so lucky that after 9 years of chasing a comedy dream I can be cooped up, anxious about a pandemic, watch standup comedy & still be able to laugh my ass off. I love this job",,,,1.23906E+18,https://twitter.com/TamerKattan/status/1239061557155373056
3/15/2020 5:14,kelsey__fitz,,0,0,3,But what if I’m too extroverted for social distancing and being alone for too long makes me anxious,,,,1.23906E+18,https://twitter.com/kelsey__fitz/status/1239057326968958976
3/15/2020 5:03,chrisisaidwhat,QueeringPsych,0,0,0,Yup. Time for me to log off. I’m too anxious and too pregnant for this man https://twitter.com/QueeringPsych/status/1239051829713022978 …,,,,1.23905E+18,https://twitter.com/chrisisaidwhat/status/1239054710222360576
3/15/2020 5:03,erin__rh,,1,0,15,"please remember to reach out via text message, phone call, email, and/or facetime to friends, family members, and coworkers who may be feeling very anxious and mentally isolated while avoiding social interactions",,,,1.23905E+18,https://twitter.com/erin__rh/status/1239054621424914432
3/15/2020 5:01,flippen_angie,,0,0,0,Doing homework and decided I'll listen to @JheneAiko for the first time. My sis recommended her for my depressed anxious soul.,,@JheneAiko,,1.23905E+18,https://twitter.com/flippen_angie/status/1239054094641197062
